final_h,final_t,L,d_sequence,hash
16.09,102,5,"[7, 9, 13, 17, 5]",cca9997172976fe63a297f56911618e7
16.97,106,5,"[11, 9, 12, 12, 9]",a0da08adbbff1baad005a5775926fb52
16.33,80,6,"[6, 7, 5, 8, 7, 7]",0e9ee9fc78d00eb348344d34bad7be51
16.98,124,6,"[7, 8, 7, 2, 33, 5]",e2e40514fa63413ad51befb1bddbedce
16.29,96,5,"[10, 9, 9, 9, 11]",0b612734688317b2eaa6579f30d51108
16.46,68,8,"[4, 5, 5, 3, 4, 5, 3, 5]",e9cf21e8d2f73fffb350499f0c7b6661
16.4,68,8,"[6, 4, 3, 5, 4, 5, 4, 3]",b79a0750f0df00717c5ebd5a966d37e1
16.88,118,6,"[3, 8, 21, 3, 4, 20]",738af78f71fd9911b0b01d8a8cf52cb8
16.83,106,5,"[14, 9, 12, 11, 7]",53a9a6d6c20d098e5dbe37f85ce9d8d9
16.44,106,5,"[9, 18, 11, 5, 10]",71e85cc576f23a152591ccb36fb4a0b5
16.68,64,12,"[3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3]",90aedb4ad375e8289cb83d8943ca416f
16.31,72,7,"[5, 5, 5, 6, 6, 3, 6]",1c4929a03d01c96fd4921d31aaf4d3e4
16.39,68,8,"[4, 4, 4, 3, 7, 4, 4, 4]",e97b5e5a85663b72440446f422026d2a
16.4,68,8,"[4, 4, 5, 5, 6, 4, 3, 3]",dabdf58676ed249b4b834044d7c3e7eb
16.86,106,5,"[8, 8, 11, 13, 13]",c251da8f378a91890333ff0756768e0c
16.0,108,5,"[12, 12, 19, 3, 8]",190d8ef6e9269c1dcbab38ac84cba65a
16.4,102,5,"[10, 12, 12, 5, 12]",1a1776dc7dcb6285e92b917733781671
16.96,112,6,"[10, 8, 14, 2, 19, 3]",33cdb2e79145d2e07acc1a0905533d80
16.28,80,6,"[9, 7, 6, 7, 6, 5]",7a106467a20a68d2e30b234fc3cb0a22
16.36,98,5,"[11, 11, 9, 7, 11]",441959be1cb6457fde990e87247daf53
16.97,70,8,"[4, 5, 5, 4, 4, 5, 4, 4]",fc3ca56dfb58f16fea6a726418d36372
16.39,102,5,"[7, 9, 15, 13, 7]",da1c57e5fb05f23b09fe312df14663a1
16.54,108,5,"[6, 11, 16, 15, 6]",8abc47d4e2fb8941391335130ffa5b82
16.26,82,6,"[7, 7, 5, 8, 4, 10]",c6bef97334cb6b08025cbffd78f86a5b
16.25,72,7,"[5, 6, 3, 6, 6, 4, 6]",af4c3892cdf63ac70ec64d6c37733d30
16.4,100,5,"[8, 8, 10, 9, 15]",101c0826ae1f57803b8ebe1c6785bd5e
16.97,70,8,"[4, 4, 4, 4, 5, 5, 4, 5]",9b4197a19a202cb96767401950f479ef
16.83,106,5,"[8, 13, 14, 8, 10]",e484579b5274ed807af1950644107740
16.4,68,8,"[4, 4, 5, 3, 4, 5, 3, 6]",7b2ea891d5daae37b7dec4bfd733d566
16.4,68,8,"[4, 4, 5, 3, 6, 4, 5, 3]",d481b0d62726fcc7aa98783afc4a039d
16.86,106,5,"[13, 8, 13, 8, 11]",f52b8394acf3c89f4bfcdadaab35d8de
16.4,68,8,"[3, 4, 3, 5, 6, 4, 4, 5]",d791e409920bdd2845ffa40c0ee8486f
16.61,110,6,"[13, 12, 4, 20, 2, 4]",09e8ae2ccac2ca3f8d7577c8f402040c
16.4,68,8,"[6, 4, 5, 3, 4, 4, 3, 5]",7b6f932d149c145873b988232ab27ece
16.84,106,5,"[7, 13, 13, 11, 9]",c16d1ac7f3a64118b640a84a773b0ffd
16.4,68,8,"[3, 5, 4, 4, 6, 5, 4, 3]",6b7038d28d046343a05d0ca35bf6c876
16.4,68,8,"[4, 6, 5, 3, 3, 5, 4, 4]",9a8780fbe310e00d9586a133db8d7d23
16.93,118,6,"[2, 14, 19, 9, 13, 2]",58d6974ddab9774ea282f63a570057a1
16.2,98,5,"[13, 11, 11, 6, 8]",6c6a39701130bf00361a2669efe5d927
16.88,106,5,"[12, 10, 14, 8, 9]",1a0ce07103199b90a85c7feb2f42d6d2
16.05,100,5,"[10, 10, 8, 17, 5]",605050e748b8af95d9fab1fde1acde00
16.41,102,5,"[8, 10, 14, 13, 6]",f5be0d2142da1646d6058f3be7740601
16.37,102,5,"[6, 8, 14, 14, 9]",099d78f7454e082ecd0b4c2f99d4625b
16.33,80,6,"[7, 7, 6, 7, 8, 5]",fc0b5e3f53c5e6e1f4b1324df9199765
16.08,104,5,"[20, 5, 7, 9, 11]",7255245860501f82fa91cb2b9c4e9f0f
16.51,110,6,"[13, 6, 5, 5, 2, 24]",3960f0feba0f6dca54dae192ec944a73
16.15,72,7,"[4, 4, 7, 6, 6, 3, 6]",9bb97eee380177d2e18dc6c1865e6ba1
16.98,76,7,"[6, 6, 5, 6, 5, 4, 6]",a808cac718a686c191737018449cd66b
16.52,114,6,"[6, 7, 2, 22, 3, 17]",b65ca0b6c4c66ed5294831657da087ef
16.68,64,12,"[2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3]",ef67fe2087608232dd2af2d7797874ba
16.12,108,5,"[6, 18, 15, 4, 11]",ce496302b3fbdac6d8dc9942977700f3
16.31,72,7,"[5, 5, 6, 3, 6, 6, 5]",949d8e2276557331c7342a4c8ff980a4
16.4,68,8,"[5, 6, 3, 4, 5, 3, 4, 4]",70d6c5109f5b9473149c8592309bcd30
16.4,68,8,"[4, 4, 6, 5, 5, 3, 3, 4]",65ef0b9911db45695dca0dafdc196ca9
16.71,118,6,"[14, 4, 3, 2, 16, 20]",e1ef7a2bd92b3ebfb5bce29d0a57ab54
16.89,106,5,"[11, 7, 11, 13, 11]",f17d10a6f7c5d7d94662b77144dac16e
16.28,106,5,"[13, 17, 10, 4, 9]",8c11c30c806ac86e85c3eb7be08c3547
16.46,104,5,"[13, 7, 11, 6, 15]",143d70140756331ff0d1a347271105c4
16.17,96,5,"[7, 11, 8, 12, 10]",78a5099da9e3075c1b48234018d7e26e
16.41,124,6,"[12, 2, 28, 13, 5, 2]",aab4b4af89f053fd9460ca9c4dc39b69
16.21,106,5,"[6, 14, 10, 18, 5]",cf36881a7d46061fdf4b9aad50b8d220
16.07,108,5,"[6, 20, 4, 11, 13]",14eac70bb3f0bef841afa3e3d297bfad
16.19,108,5,"[16, 12, 3, 10, 13]",59b2b07a3a1af51e53b713d3d4298dc7
16.04,106,5,"[15, 4, 17, 6, 11]",5183cc8f78926ea5090e090b5668c7c8
16.21,82,6,"[9, 5, 10, 4, 6, 7]",a53206d5113e4b90da98e692b80e64d8
16.09,104,5,"[12, 9, 4, 18, 9]",93a8f367f346d48e53edf005a9116e4a
16.68,64,12,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2]",9b9dc1c48a0b9f82d4ffa96eb17e7de4
16.26,124,6,"[11, 7, 3, 2, 5, 34]",17965e90ca01a81c6a1f4675c9533f9b
16.62,104,5,"[11, 13, 6, 13, 9]",9493a6adfbc624ebd4260770bee1bb31
16.49,110,6,"[4, 20, 9, 2, 4, 16]",8e1c065003f4f2307105fe5bb7adce46
16.97,70,8,"[4, 4, 4, 5, 4, 5, 5, 4]",758db0b7ab86d2965ca0c2ea2bd0d0ff
16.14,72,7,"[8, 6, 5, 4, 5, 5, 3]",940ea1431cfb9cb47791947abeb7d6ac
16.98,76,7,"[6, 5, 6, 6, 4, 5, 6]",b2a06218e227f92a72fb04470946e31f
16.4,68,8,"[4, 3, 6, 4, 5, 3, 4, 5]",544101f327773619ae02977e9224a301
16.39,68,8,"[4, 3, 4, 7, 4, 4, 4, 4]",8ba9347ccf9d94a4264f6efc7c8309c0
16.61,102,5,"[8, 11, 9, 14, 9]",60aca4ea49101b32cf146f1bfaafbf5e
16.87,106,5,"[15, 10, 10, 10, 8]",a4f24750247f2f483ea46fdf3ab65fac
16.78,106,5,"[8, 9, 8, 14, 14]",2931c2715cb9df0320723077a183299f
16.68,64,12,"[2, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3]",6f494884c0979850f375b73b244bf1b3
16.27,106,5,"[10, 6, 20, 6, 11]",01f64f3d0cd8afc8625e08edc63d077e
16.68,64,12,"[3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3]",cc6d706ea58cdccc49b7a439b769d8a3
16.22,108,5,"[3, 10, 14, 13, 14]",fca281a5448a053e33cbb486a7d0ae21
16.09,96,5,"[9, 9, 12, 6, 12]",8ff374602e5bc35c96c70b05da9c7a9c
16.2,82,6,"[4, 7, 5, 11, 7, 7]",6d2c1742b3eed44cddab85f10cb3c1fe
16.64,106,5,"[9, 6, 14, 9, 15]",f322f0b9850533cdc74d9fbffa460999
16.39,102,5,"[9, 8, 7, 10, 17]",17ba632ad4cae8bcb0a0c87ff5a54052
16.35,108,5,"[14, 5, 7, 19, 9]",930c78d63aeac2a00174dca6142d4665
16.4,68,8,"[4, 5, 4, 3, 3, 5, 4, 6]",0929641ad36228ada9d7907213823661
16.4,68,8,"[4, 3, 4, 5, 5, 4, 6, 3]",decc38a6e38ccff5396a62ff3b3d6f94
16.89,106,5,"[11, 13, 7, 11, 11]",2b4bee45bab4200243e5bda5f173647b
16.15,106,5,"[7, 21, 5, 9, 11]",9085227bd8d8fab414337a8edb8310a6
16.25,82,6,"[6, 6, 10, 9, 6, 4]",557613f433d2236afaf947bebdf17973
16.48,108,5,"[12, 8, 10, 5, 19]",5c4b2bb5ef6890cdecef51695e080cbb
16.46,68,8,"[3, 5, 5, 3, 5, 4, 5, 4]",8b22c40592d3066aa1fef1339f325805
16.4,68,8,"[5, 3, 3, 4, 6, 4, 5, 4]",14e8d42b484dfdd2dc7d531ba5fe822f
16.89,106,5,"[13, 13, 8, 9, 10]",89d7b1641510be39d79e3f67f9e89532
16.52,106,5,"[7, 14, 10, 16, 6]",b1b3d897ccf169fb344d8ddd4cee7fc4
16.67,108,5,"[11, 18, 8, 11, 6]",c901c26e4d48f4694cc39a1ac5494daf
16.52,102,5,"[8, 14, 12, 7, 10]",34f8e7044d5c4117e2735fc3e9cd1a3f
16.68,64,12,"[2, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3]",ffd8a2f97ec9fa0355c5f787aeb0afd6
16.42,104,5,"[8, 19, 8, 9, 8]",305eaac94854c783b4970535fd57e71b
16.11,72,7,"[3, 7, 5, 6, 4, 7, 4]",42878300845d5a0ea0023c21ef3561eb
16.94,76,7,"[4, 6, 6, 7, 5, 5, 5]",1644c7ac769b2412f4c2c657fed9d990
16.14,110,6,"[15, 3, 23, 5, 2, 7]",cca4dd72c2eac1e5155205b560d08358
16.68,64,12,"[2, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3]",b17ac30adfd7b8b0d0ed8ad6850fefae
16.3,72,7,"[4, 7, 5, 4, 6, 4, 6]",e6b951b89e2d42c64314af51ab1eab7a
16.95,114,6,"[22, 16, 3, 5, 8, 3]",ba5ef1c036d9b09b9ad16dab36a7dae9
16.69,124,6,"[17, 26, 3, 10, 2, 4]",a555046782c61699523e61b68a1fd5d7
16.72,110,6,"[7, 23, 2, 7, 4, 12]",5d5f462a55b025a558140b8962525c44
16.05,98,5,"[6, 12, 9, 15, 7]",de996da885bd7d2b1edbd9b467d9ae04
16.68,64,12,"[3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3]",30b87f4369a78316efd1ff4e62039a55
16.56,116,6,"[8, 9, 2, 8, 28, 3]",4e13e7a0ebfb86aac535b8accd1991c5
16.74,108,5,"[6, 11, 8, 16, 13]",3414c8e92e4e6b5628256f11d3232240
16.01,104,5,"[11, 14, 11, 13, 3]",d32063c414548835d2c898a1680eae2f
16.1,98,5,"[9, 12, 13, 10, 5]",081513e5a01be57497afdf50f72e9346
16.54,110,6,"[3, 22, 6, 3, 16, 5]",8b1bba73a83db92a60126c672b4e211a
16.23,82,6,"[5, 10, 8, 6, 4, 8]",b847b6de3a98397da479fcd46732efc8
16.29,106,5,"[15, 5, 17, 9, 7]",0464111621b5bcb615ad85ad2db38b75
16.68,64,12,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2]",15ecc6b53396d2f050a05ee2a6137b7f
16.04,98,5,"[14, 10, 8, 12, 5]",0925af4551baaf10d159674af7251895
16.19,70,7,"[5, 5, 5, 5, 5, 6, 4]",fb68fb50c92c4157d05afb081d5c94c3
16.38,100,5,"[12, 12, 11, 9, 6]",e77aa6a55e1c68e1cb47742b32b0b8c9
16.5,82,6,"[6, 9, 7, 7, 5, 7]",4782d5a5494d916ae01cc810017ae5c0
16.52,102,5,"[7, 10, 14, 12, 8]",e6fb32dbc5faa599a8b807abb7a24422
16.52,110,6,"[7, 2, 20, 3, 16, 7]",033e933220104425e0df43e0d4fc9fd9
16.82,114,6,"[10, 7, 3, 12, 23, 2]",f83ca8a7a5cdb7595b0f8af9af297337
16.4,68,8,"[4, 3, 5, 6, 5, 4, 3, 4]",06f141b8ee79a7f475a270886a889216
16.4,68,8,"[6, 5, 4, 4, 5, 3, 4, 3]",920851a6338c6ae289e7959858396708
16.04,98,5,"[9, 7, 17, 7, 9]",3a57d75cd5726042c6c3bf124876d37f
16.87,106,5,"[13, 10, 7, 11, 12]",c3e9b3bfd1755f38ac4fd5d0b512c8fe
16.48,106,5,"[16, 11, 5, 13, 8]",4c6a1c9a4d4222db9eff25596580dbf9
16.95,114,6,"[3, 13, 6, 18, 15, 2]",483180f4cc5ac01b61ecc8637a48ffb2
16.11,72,7,"[5, 3, 4, 7, 7, 4, 6]",958bd122d63f395284245aedbb266f74
16.98,76,7,"[5, 6, 6, 5, 6, 4, 6]",b701723f36cc6ba712c7ac3f0a3996cd
16.4,68,8,"[5, 6, 5, 4, 3, 4, 4, 3]",9a2280b1ba13673845c9b73ce21886b2
16.4,68,8,"[3, 6, 5, 4, 5, 3, 4, 4]",85e1584067cba7fc79653b9065a82025
16.34,102,5,"[12, 6, 9, 16, 8]",76b21c53f864d790aecccc6ba9e40af7
16.88,106,5,"[12, 8, 9, 10, 14]",3bb6f28149257cf690ce3464237b639e
16.47,106,5,"[16, 9, 7, 6, 15]",6e60c0ca3e712203fd1ed0afaccb706f
16.51,100,5,"[11, 10, 7, 11, 11]",733293550ff15b631e5733b8aa39b8a9
16.29,72,7,"[5, 5, 5, 5, 8, 4, 4]",47f984b62fa39080e22e21585691ed21
16.97,70,8,"[4, 5, 4, 4, 5, 4, 4, 5]",38d10fc9fb5b289d4de0299b5804a210
16.92,88,6,"[4, 8, 6, 9, 8, 9]",e5956a1d33106549fddfd127c975b3cd
16.69,112,6,"[21, 7, 3, 8, 15, 2]",540f12731a57d37b92b1fe1e113ff3f6
16.68,64,12,"[2, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3]",45ca6098fbe6c6e339b620e02060ddc1
16.25,72,7,"[6, 3, 5, 6, 6, 4, 6]",53ec5f327703eeb4aa13f85d6f80a9ee
16.38,108,5,"[19, 14, 8, 8, 5]",73fc629ba7234e857b275d10664eec5f
16.21,82,6,"[4, 5, 7, 6, 9, 10]",787ae70f3468b1abe8179ec9fdc40bab
16.76,106,5,"[12, 15, 8, 11, 7]",ca39fbecf506cee720adb2242b61dd03
16.51,110,6,"[17, 19, 3, 6, 2, 8]",7141fd475a9ab91a7017d9c130d5587d
16.19,70,7,"[5, 5, 5, 5, 5, 4, 6]",a4531610f227b75d33b1667e20c8422e
16.43,100,5,"[7, 10, 9, 14, 10]",6c737b59622ef4510a8833f8cc65a56a
16.49,82,6,"[5, 8, 6, 8, 8, 6]",9432ac6234f8815d5418b8633145af05
16.39,68,8,"[4, 4, 4, 3, 4, 4, 4, 7]",8d21d77409d6661295f1c3898be575ac
16.4,68,8,"[4, 3, 4, 3, 4, 5, 5, 6]",27572a9c539ce5a4956b53d73daa6866
16.84,106,5,"[9, 13, 11, 13, 7]",b5fbba701fb62314147ff53577ffe3e0
16.47,110,6,"[21, 3, 6, 8, 15, 2]",f0a478a1a5b594f646ddc5e44fd095ab
16.25,98,5,"[12, 10, 9, 12, 6]",08458db10e6bbfd5b244ad1887049357
16.82,114,6,"[9, 4, 5, 23, 14, 2]",a09135a506c7177989873340a7cf7cf3
16.29,96,5,"[9, 11, 9, 10, 9]",4289d3d0d191369cecfd580b41b5da7b
16.05,114,6,"[27, 2, 14, 6, 3, 5]",31062e0c046e0b88baa9a5001a04ef35
16.51,112,6,"[3, 11, 3, 27, 5, 7]",411540c739c00ef94e0f34d518059151
16.68,64,12,"[2, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3]",88cbaf6cbdeb1b364d5a4faf05220504
16.22,100,5,"[7, 10, 13, 14, 6]",6668534c058aa720bd1236644b4bced3
16.3,72,7,"[7, 4, 6, 6, 5, 4, 4]",9ffeacd50173f962da4986f54cc253f0
16.38,98,5,"[11, 9, 9, 12, 8]",522c87644955c31cbc900f666c3a5cc9
16.76,108,5,"[12, 14, 11, 12, 5]",41d6e7701a757cfffffcb045c7c17eda
16.67,114,6,"[3, 19, 19, 8, 2, 6]",c0882928766b28fc934d6fe82de0ebaf
16.17,82,6,"[8, 4, 9, 8, 4, 8]",5d98eeb16cb1c680ccf6d0c284ba13fe
16.12,106,5,"[4, 9, 19, 13, 8]",8892e451beea3f912a475c73206743a5
16.17,72,7,"[5, 7, 5, 4, 3, 5, 7]",06db66a84a90e3b67a0b833f2fab5a3d
16.23,110,6,"[19, 12, 2, 2, 6, 14]",da62e5972a9aec4cc6e2a8ad1d5c7f19
16.68,64,12,"[2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2]",a8ada473149d87351fff9a695bd59bd1
16.19,70,7,"[5, 5, 6, 5, 5, 4, 5]",66416e4eab2f05a9642ffb092ee17ae7
16.41,100,5,"[6, 12, 11, 11, 10]",6cc289bc686c5d7a65d0b1739c0a54bf
16.52,82,6,"[6, 8, 8, 7, 7, 5]",583efdd0d0220cfe5dafb02549e79d2f
16.0,94,5,"[10, 11, 6, 11, 9]",39c960d87ce8891e00862ea2ec6f3da2
16.21,102,5,"[9, 5, 15, 8, 14]",11557c1c88404ca04ffb3a189d7346de
16.09,108,5,"[21, 13, 8, 8, 4]",647b99f77ef5ea6fba09ac4649353fe9
16.17,82,6,"[4, 8, 8, 9, 4, 8]",d7f5c3fc5c1b055de8616265949c838a
16.78,104,5,"[8, 9, 13, 10, 12]",160dda6422e6eaf62212e26c957b1c1e
16.68,64,12,"[3, 3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3]",a900cfcceeebd82546bccbfaf5ade42e
16.54,110,6,"[6, 14, 21, 9, 3, 2]",aa719ef85e2a1332b281fa9fc047e0fe
16.9,128,6,"[2, 12, 6, 25, 17, 2]",e9732fb7dfb8d7d8b96282748e01d2ad
16.25,72,7,"[6, 4, 3, 6, 6, 5, 6]",fcff86df496ba24de3584b1e0b56a05c
16.43,108,5,"[11, 10, 8, 5, 20]",5778b8a9c4aeb299704ff03f8024dc6f
16.8,114,6,"[2, 16, 17, 14, 3, 5]",4dfb0e35fadf84c7e967bbe6cc44ffd6
16.68,64,12,"[3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2]",c9788f14019d04227ebe56a3ed15fa17
16.39,108,5,"[14, 10, 9, 17, 4]",8acd7f46940c0ad39a7c360c218b2be5
16.18,82,6,"[3, 7, 7, 8, 9, 7]",91852a7582649420bed9fbf5c487d29b
16.17,108,5,"[22, 7, 5, 12, 8]",1641a2fc809202fbba3445324f761648
16.29,96,5,"[10, 9, 9, 11, 9]",fd3cad968daa05871d806ca194efee5d
16.89,114,6,"[5, 4, 3, 26, 6, 13]",5fa4993573cd8c257947c898ec754f7b
16.68,64,12,"[3, 2, 3, 2, 3, 2, 3, 2, 3, 3, 3, 3]",abfc60634467d19c4271b695a25a9c59
16.84,106,5,"[13, 7, 9, 11, 13]",85746a25498f0ede0e7ebf2d259d7a04
16.38,100,5,"[15, 10, 9, 9, 7]",df189e990e109d49f27a89baa0a8d85a
16.19,70,7,"[5, 5, 4, 6, 5, 5, 5]",23670094e2b2a7561c3a3d716d5d350f
16.34,100,5,"[10, 14, 6, 11, 9]",1953ae77e8b56a4cd49f082ab8072c55
16.54,82,6,"[9, 6, 6, 6, 7, 7]",b76df08dd42fda385e1c5bdb9411c02b
16.4,68,8,"[4, 4, 3, 6, 5, 4, 3, 5]",661d9b9e89475f27102567faa90e1c09
16.4,68,8,"[5, 3, 5, 4, 6, 4, 4, 3]",a7d5f68c902a0e2b53cf0e4b42075fe0
16.87,106,5,"[11, 13, 12, 10, 7]",b26387dd0c21b04c78323a6b9e676f77
16.67,106,5,"[6, 11, 9, 11, 16]",cc4560e6e03e599f5959454d793bfc48
16.16,108,5,"[6, 13, 4, 18, 13]",aa9ae9104b5e467b46d95f6bf19f60c2
16.26,82,6,"[10, 5, 9, 5, 7, 5]",6d0399b490677cb91ba1790f6dada5db
16.51,110,6,"[5, 5, 6, 24, 2, 13]",eb36429950a87ea2f946375ee0081a25
16.13,72,7,"[7, 8, 4, 4, 4, 5, 4]",d9efa6df531f6b78d83368df942e784f
16.44,98,5,"[9, 11, 10, 10, 9]",cc5c939a09f98187501026c96bb1351a
16.02,100,5,"[14, 12, 9, 4, 11]",54eb7b0d404caef280f1649b3725ba07
16.15,72,7,"[4, 4, 6, 7, 6, 6, 3]",523e911f46245fa928d51cc39e287b1a
16.68,64,12,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",3080febf87f7c0f0d2485f9d79e48b04
16.0,94,5,"[7, 9, 13, 8, 10]",f7e0a2af0995b2a0de9a1cfc85852ec8
16.14,72,7,"[8, 5, 5, 6, 5, 3, 4]",2de3d01d3f28bb233f76abace0e209a1
16.47,102,5,"[7, 14, 12, 7, 11]",94c16a8687645ceafbac1f0781fecf8f
16.68,64,12,"[3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3]",43bc91dd520a8ab73c9b5f41e1a6c9ec
16.3,72,7,"[6, 5, 4, 7, 6, 4, 4]",36e7c34f180ce69d7179be802fdfb988
16.54,110,6,"[15, 3, 22, 4, 3, 8]",d56d3746fd06d7dbcaa95eacc9a46988
16.21,82,6,"[10, 7, 5, 6, 4, 9]",f24c53da642eba3ed8ae7234276e53d2
16.97,70,8,"[4, 4, 4, 5, 5, 5, 4, 4]",81b0525db96aaf069264564875d12616
16.77,106,5,"[11, 8, 14, 13, 7]",1fd2eba0ed0895293289c85757074e44
16.12,106,5,"[11, 9, 20, 9, 4]",fbeaca579c51b69fc25748cf7520b241
16.5,102,5,"[11, 9, 6, 13, 12]",488740a44435a50387228c1e99596fb6
16.68,64,12,"[3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3]",e90a997ce49dff4443e123114437bb58
16.4,108,5,"[16, 13, 13, 4, 8]",82b971af3ca387b33fb2bb7c0c243911
16.23,82,6,"[5, 8, 5, 5, 7, 11]",d23d487a357d1c5d20af85dd1e2e10c0
16.27,96,5,"[10, 9, 10, 8, 11]",577617b3321ace51d7093ec158cf7e1b
16.65,106,5,"[6, 8, 11, 15, 13]",c955d57366ea6e9dcec5aeb64d4d111d
16.61,102,5,"[9, 8, 11, 14, 9]",ceb18c3ddb89ee0e88c75984b0b284c4
16.71,108,5,"[11, 10, 18, 9, 6]",cfa5fa0d67cf738ae1500d77329b05eb
16.9,114,6,"[5, 17, 4, 20, 9, 2]",c3672e685c06bfdb85410071e2a3b3d0
16.23,82,6,"[8, 10, 4, 6, 8, 5]",8918cf2b61d0b1a74eef5faf100c2d6f
16.36,104,5,"[15, 8, 10, 14, 5]",e5b6933885b6febed05ec47924bf2aca
16.14,72,7,"[5, 5, 6, 5, 8, 3, 4]",1b89a099708965890d80e658d7e3dc0f
16.1,102,5,"[4, 10, 13, 15, 9]",d7782edb92d67244a36f2e24c71bfae2
16.33,106,5,"[6, 17, 9, 6, 15]",31e53ea74ed6e02664f5599190f82fe5
16.26,82,6,"[10, 7, 4, 5, 7, 8]",08f89520e20922a91175f49b206e6d15
16.35,114,6,"[9, 29, 4, 5, 2, 8]",3b4fa54d270a6360a83505c09a2661ba
16.28,112,6,"[2, 21, 18, 5, 3, 7]",dc3c5e8f6da74a9f94798776815207ec
16.94,110,6,"[14, 10, 3, 3, 20, 5]",91d7c7c3e34662a188bc9ebe245025ea
16.29,72,7,"[5, 8, 4, 5, 5, 5, 4]",88a5f8a181616a76864528ecdc1cb929
16.19,70,7,"[5, 6, 5, 5, 5, 4, 5]",f25550c200e732ac071af75c7bc40a75
16.41,100,5,"[8, 10, 7, 12, 13]",0c14846be443c4e81d1b27d36e68aa49
16.52,82,6,"[7, 8, 8, 7, 6, 5]",0f276d99e14cdf907c5e4c1bb8b9b47f
16.27,102,5,"[11, 9, 16, 5, 10]",8d5d738592e30efb97104af6cd8b8963
16.84,106,5,"[10, 12, 10, 14, 7]",aa8e30cea0da0e6ec14b61d933cb28e0
16.26,82,6,"[4, 7, 8, 5, 10, 7]",a81f9f6813e4de106cf3d41ac38c34bc
16.63,106,5,"[6, 12, 16, 8, 11]",76848a36f9bb4399f2df948031c130cc
16.19,70,7,"[6, 5, 4, 5, 5, 5, 5]",30a58cbe25b527c5d4ad418293e83c4e
16.36,100,5,"[7, 11, 13, 12, 7]",96b4eee380c3119ed0f6150dd8ba91bb
16.47,82,6,"[6, 8, 9, 7, 6, 5]",1ca62dd43ad50453b3393b3d97071dcb
16.41,102,5,"[15, 6, 8, 11, 11]",bcd79c6e3e70879f57cbe747e5c6f1df
16.44,106,5,"[12, 12, 4, 11, 14]",0d5ffbb30d175d2766ba38ffabe5ff5d
16.17,82,6,"[8, 6, 7, 4, 5, 11]",cceac2f568042ab94ff5254d3f7758af
16.07,106,5,"[10, 11, 3, 16, 13]",7c3366a8631ff044ac46d3de154fcb4d
16.99,108,5,"[13, 7, 11, 13, 10]",0ccf976caf65522abcf6f0cb31dc79ab
16.25,82,6,"[5, 6, 9, 8, 4, 9]",d63260c346e38f7bee7130bdf070fed7
16.18,100,5,"[13, 5, 13, 11, 8]",a773bfa0e2d3ad99e16eec26432c7225
16.78,128,6,"[26, 2, 2, 10, 18, 6]",4d32ba50430d2b92960cef9de98a3aec
16.3,72,7,"[4, 4, 4, 6, 7, 6, 5]",5156d2d671158add95b6b3c7fb2c6573
16.95,108,5,"[12, 9, 14, 7, 12]",c1a0b33f79e26c1308d6a94b6d0f099b
16.29,96,5,"[9, 9, 11, 9, 10]",15265115d57f91628bd98c068b49fc2c
16.05,98,5,"[12, 9, 5, 9, 14]",da1a961d9590ad61428506e909d849bd
16.83,106,5,"[14, 7, 12, 11, 9]",cd6ea2d257b41e531c8c580b61fa44ce
16.26,72,7,"[5, 5, 5, 5, 3, 6, 7]",2c5f701fb823048cb85cedd89629a869
16.71,104,5,"[8, 10, 12, 8, 14]",0ec9fd9b9fac151427e3024f069b629c
16.77,108,5,"[5, 13, 12, 13, 11]",05d0ccdbf1dde24b211d0b8edf70a269
16.73,114,6,"[9, 24, 7, 2, 12, 3]",6eccd7484cf7f6be46dbe4892b2ba236
16.26,96,5,"[9, 9, 12, 9, 9]",0ebb637e255e86e1d794389f23f84b55
16.3,72,7,"[7, 6, 4, 4, 4, 5, 6]",c21f435d4ae38be84e894026089f2212
16.94,88,6,"[5, 9, 5, 10, 7, 8]",0dea6731ca224af3466cb5af8e85772d
16.13,104,5,"[4, 16, 14, 8, 10]",3f868103ce74b2814ed8ad201c422219
16.72,104,5,"[9, 13, 12, 7, 11]",a8290a5a0b4d0c174b8e4b9676eaab8c
16.87,70,8,"[5, 4, 4, 4, 5, 5, 3, 5]",174ac6b1acac9592fd5dcca09a2d8523
16.19,70,7,"[5, 4, 6, 5, 5, 5, 5]",0463e9ab8a11dd7b609bb9f9267524e0
