final_h,final_t,L,d_sequence,hash
14.98,96,5,"[2, 9, 15, 10, 12]",0fa8dbb8203c9fbfe0d78dd407cb28e7
14.37,92,5,"[14, 12, 3, 14, 3]",12202e38b7abc0c0800f377d52ca2024
14.66,84,5,"[12, 9, 10, 8, 3]",f98a647447cdde382733ea5575289e84
14.93,86,5,"[10, 6, 10, 4, 13]",98cff067dd2bf8569647302312c8c998
14.54,92,5,"[10, 10, 17, 7, 2]",238f2b619d3c2cc77a27d0de769c5c5b
14.76,94,5,"[4, 4, 7, 13, 19]",8859823a5fd2e2d2a8c8605d46b93eb4
14.88,102,5,"[6, 2, 12, 21, 10]",25007d61bed2176e6e9b54126a2818e7
14.35,106,5,"[2, 29, 6, 6, 10]",bbd4296021d01650b01acaa3c9c094b1
14.31,98,5,"[21, 2, 11, 4, 11]",578d51870341a1dc9d7adcc44819a59c
14.86,94,5,"[2, 13, 11, 13, 8]",aaeba76ea75dc3d39ad8f3d2e8a2982a
14.49,60,7,"[3, 5, 4, 4, 4, 4, 6]",b1694832929ba0dabce54d9b11e88b18
14.69,92,5,"[3, 13, 5, 17, 8]",edd0a9f65dfa7d75bf40e6ef33487f27
14.71,108,5,"[24, 2, 4, 14, 10]",9db4b02153d22132fc5c2336312150db
14.84,96,5,"[15, 2, 7, 10, 14]",2e7e03f503b0059ec1ddcb0f8a8d2cee
14.69,84,5,"[4, 5, 10, 12, 11]",5693bef56b0d2fd09023019e22f8db55
14.91,86,5,"[9, 11, 4, 6, 13]",377f831e824007a66184a995e4eabd7d
14.66,92,5,"[6, 3, 6, 15, 16]",6c7e5886da2637e8a3c4f7e999db9088
14.91,100,5,"[13, 6, 11, 18, 2]",b876b3f0d53cfecc0dbdc8389cf9f505
14.88,104,5,"[11, 16, 3, 3, 19]",518ed9fa0ffe2c2d3a6f67bb44f881f6
14.94,96,5,"[19, 10, 11, 5, 3]",e1a8feec1580d03cf8c8b45bf06247f2
14.65,68,6,"[3, 5, 7, 5, 7, 7]",b3b7d27e4ea1a7714a20f780aa3dc042
14.25,98,5,"[5, 27, 3, 8, 6]",f875551bd7c62ad8446236c0cc8976cf
14.86,96,5,"[13, 3, 19, 5, 8]",c6680477afab493676b06fcd3716cb9a
14.66,68,6,"[6, 3, 5, 6, 8, 6]",36b8820ae275dbcb181383cce4d3667d
14.34,92,5,"[9, 3, 5, 22, 7]",dca68064707ef88debc4e0e6cd6b2532
14.5,100,5,"[22, 13, 3, 9, 3]",f677277930b3167721813ce94910e3bf
14.95,102,5,"[8, 9, 2, 22, 10]",c69173c0944253a689165bc3c3435b46
14.79,88,5,"[11, 6, 13, 3, 11]",0a30b542482fd2df18c498b6305b2615
14.79,94,5,"[13, 2, 13, 12, 7]",e51a3248363095d9548023c5322eb135
14.56,82,5,"[14, 6, 4, 8, 9]",11bd5e6db2917851976c53896b9d5742
14.84,100,5,"[8, 18, 4, 3, 17]",0976d2f17f16a1f190faf959b35e5d34
14.5,96,5,"[8, 22, 3, 11, 4]",33ece6fa9240ea6ddc69f90a7dc3618c
14.62,68,6,"[8, 6, 3, 5, 7, 5]",02cb585cc16d3399008f5cc2b739c38b
14.86,94,5,"[17, 3, 13, 5, 9]",96a5081f3e950068c01892c817c2aedd
14.17,56,13,"[2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2]",edddcac990871a3bce922c9a9d308895
14.49,60,7,"[4, 3, 5, 4, 4, 6, 4]",1a0ada6507c704f5fed99c1cc31c4c60
14.41,98,5,"[13, 19, 4, 2, 11]",34e53444051f361c0d677be91b7c2dbc
14.71,100,5,"[6, 8, 20, 2, 14]",3d9842790eb2a2b51bd6bb63af39eacc
14.64,68,6,"[5, 4, 4, 8, 5, 8]",1eb80b18cf953d9ae597b3a15821a514
14.51,98,5,"[4, 24, 9, 9, 3]",7aa84d1548465d74beb807f01db0c0bf
14.66,68,6,"[6, 4, 4, 6, 5, 9]",9a905c4f491d2ddbbbf7be476d065463
14.34,96,5,"[8, 3, 17, 3, 17]",574b6803949424fc13fde3951cfecb50
14.94,108,5,"[4, 25, 15, 7, 3]",80e59480c0fa3d29848eeb0d38be4b8a
14.14,58,7,"[5, 3, 4, 4, 3, 5, 5]",14f30cfe15e0028c1390bbc4114b1c96
14.59,68,6,"[3, 6, 4, 7, 7, 7]",46ab6e7328e114d3ca90422c9ddb4a98
14.43,98,5,"[18, 8, 3, 17, 3]",48099a8eca83c5d6d3b84aa5a6daebb3
14.61,68,6,"[4, 7, 8, 4, 7, 4]",b6602f970eecec5cf09d2ba9d578314b
14.59,104,5,"[14, 2, 4, 10, 22]",6754514aca80825b4d5a704a20627d73
14.12,98,5,"[15, 2, 11, 18, 3]",ad2a7be43d10503aeed042ca55d45a77
14.95,92,5,"[6, 15, 3, 13, 9]",5e0ca399584358d3a567f7e60f6e7f46
14.37,98,5,"[22, 5, 2, 12, 8]",fc6d421f51f5dc575315b32f4a2f9998
14.14,104,5,"[2, 25, 3, 10, 12]",b83e042f8cabccdcea9104ccda0d4d51
14.62,68,6,"[4, 5, 7, 5, 9, 4]",60064f91a74549fbd296652c9fc99e7d
14.12,104,5,"[4, 9, 4, 4, 31]",30093cea9dcb6993a15f60ec1b7c614b
14.59,92,5,"[5, 13, 5, 19, 4]",ae546dc9d9413f3e8d1b81c867e984ed
14.1,96,5,"[3, 26, 5, 5, 9]",5be441536d7ec9cc2354a25fddb02f75
14.98,106,5,"[8, 28, 4, 4, 9]",1cb378a22a1c878252c414cb1df875d2
14.4,100,5,"[3, 20, 18, 4, 5]",208d108a5c095f463d39f20abbe16e7d
14.78,104,5,"[4, 18, 2, 15, 13]",12d6fa757180e1041c64cde14c8c202f
14.71,108,5,"[24, 4, 14, 2, 10]",975d9ef39e07940d7a3c5af819b30371
14.71,108,5,"[7, 2, 5, 24, 16]",f28603b790b46d151d5db96e9318fb56
14.48,104,5,"[20, 2, 19, 5, 6]",2ddfe80ac7f5f19fb71349607401223d
14.88,100,5,"[2, 6, 11, 19, 12]",a731c84f957133f620ce9cbbb9c583da
14.97,98,5,"[7, 11, 13, 16, 2]",a9eb7c299864bc29e7f3c94f7a9bec98
14.78,94,5,"[12, 13, 3, 4, 15]",dc382ce1f81fef4061b837414fff621f
14.92,102,5,"[8, 2, 8, 22, 11]",53218c0e0dcbc37e2e46c8b99dfc202e
14.34,106,5,"[10, 2, 3, 15, 23]",bc1dffed2991e63f9cb03d3dd18014b9
14.51,102,5,"[7, 8, 8, 26, 2]",febafe3bb936241fa1aadf902ab134a0
14.84,92,5,"[15, 13, 3, 5, 10]",7ee43b58b56f609ce3fa50a01570af44
14.68,108,5,"[7, 25, 2, 15, 5]",0b5fd87331c6ae778a54cf75badcad34
14.52,96,5,"[4, 4, 14, 5, 21]",607920ae12566bfcc0aa2f4c0b651d45
14.92,100,5,"[12, 4, 7, 4, 23]",4f8ba2da0586542c1ffe01c75a06d4e6
14.82,86,5,"[5, 11, 7, 15, 5]",e2364ed117e1234a4115092c4aad2a4e
14.77,96,5,"[14, 5, 3, 19, 7]",c598436df4ffeeafe8ab5c9a2bd2a7f5
14.9,82,5,"[7, 13, 6, 8, 7]",8a60ef988698cd7b55825cecfcbfc570
14.73,98,5,"[2, 8, 9, 9, 21]",71fd0b079bade9ca3f6608147ad735ca
14.91,70,6,"[7, 5, 7, 3, 7, 6]",e320614316ac36bf75eb237c4dd540f0
14.85,94,5,"[13, 2, 9, 14, 9]",807ef4259f80f6152a238ac17987cccc
14.3,92,5,"[4, 3, 8, 10, 21]",93a34939f0169342042073db08191e12
14.17,56,13,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",7783b74aa8f75974a00604c245917140
14.68,92,5,"[6, 7, 11, 19, 3]",a7d3dbb9e6e16456aeb52bea9dc89c30
14.49,60,7,"[6, 4, 4, 4, 4, 5, 3]",726d05b549cbbdfca951801c1837355a
14.89,94,5,"[15, 3, 15, 9, 5]",0981259ea4ea67fa4b3ba7cd092cfd0e
14.23,92,5,"[10, 8, 6, 20, 2]",092d60dce7d91d71e81b3d1632a9e173
14.71,92,5,"[4, 8, 11, 4, 19]",4e8eec118688ea6a1115ef5e8cc33c9c
14.43,110,6,"[3, 2, 17, 2, 27, 4]",fcac17b0ca328d7b8c066a832cb50d29
14.46,60,7,"[4, 5, 3, 5, 5, 3, 5]",75c05d0b1af144a9b8e8e937beae4d4c
14.95,92,5,"[9, 3, 6, 15, 13]",100de42d8d40a095e4ecd97bae7186a6
14.8,92,5,"[17, 14, 4, 6, 5]",a6f8c1a0b2b18986e7d0141e95121e3c
14.54,82,5,"[9, 11, 10, 3, 8]",692e3c730122e1d8b573064d39f55b76
14.42,98,5,"[19, 16, 8, 3, 3]",396e9a61d74d5346dbed1a8da6141df4
14.08,58,7,"[6, 4, 4, 3, 4, 5, 3]",f6986b4a1723911dc7e0852beea654dc
14.62,68,6,"[7, 5, 8, 3, 6, 5]",86a831900f051fa4389e100fff2a5b19
14.41,104,5,"[2, 3, 20, 13, 14]",a041e2b03f9a8407d70bfa69bf87d409
14.09,94,5,"[11, 22, 8, 3, 3]",f5f5a5c593f647e395b8983a42d3274c
14.88,102,5,"[15, 3, 3, 14, 16]",feb8a54ec561d201a455314227739dc6
14.81,88,5,"[5, 10, 9, 16, 4]",6762ef87e5c72046bead8520d116c1fd
14.72,106,5,"[8, 17, 3, 22, 3]",8ea092fa809601389c2017c72a12b7c3
14.91,94,5,"[6, 16, 16, 4, 5]",1ba79432813a7af09d08bcc5ddce97a4
14.94,92,5,"[14, 4, 4, 10, 14]",4d2dcd0878c9a1c2dcceb325792d4f0c
14.17,56,13,"[2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2]",24f0d429c020253730c00e1af7c34dc8
14.54,102,5,"[5, 7, 17, 2, 20]",b2aa30a438367cc2a6fd9482a71ea76c
14.94,92,5,"[7, 4, 5, 16, 14]",0cee6f59fe99a039c0e92b82a3c79788
14.49,60,7,"[4, 4, 4, 6, 5, 3, 4]",de27f0c9a190ff719fd2ebdd7b5dff4e
14.14,58,7,"[3, 4, 3, 5, 5, 4, 5]",916f9f4b961d562b58a28648005b7393
14.88,104,5,"[24, 3, 5, 14, 6]",f0f33bc12604c942abf2e456ac50b5b6
14.61,96,5,"[3, 9, 11, 21, 4]",9940429df488d67ff45254839898987f
14.55,82,5,"[13, 7, 6, 11, 4]",e621ac9e1ed6c32a6edfc0110e6f3850
14.27,94,5,"[8, 22, 2, 8, 7]",03fa2f2d769986bd8430811926e3c9cc
14.93,106,5,"[27, 11, 5, 7, 3]",c01d8be89bfc813335d83827f81be97d
14.55,96,5,"[16, 15, 2, 5, 10]",69238acccfe8e1f0ab4929018357dad4
14.65,108,5,"[17, 3, 18, 2, 14]",9fab0ef66238deb0135131f2cdadcc8d
14.45,106,5,"[5, 8, 28, 10, 2]",47c08c64c3120e3b1f1a55e73a51c1c3
14.36,98,5,"[7, 2, 15, 5, 20]",545b3c8af6ed5cb01c7e1c7a8c1f4276
14.78,94,5,"[2, 13, 9, 15, 8]",95b931ed05779ccda9a42e7de157ec2d
14.31,106,5,"[5, 10, 2, 7, 29]",56d776d0cdca2215a97af9baeef89514
14.91,94,5,"[7, 7, 11, 19, 3]",12dc3059a5130af0f9d367fb3d3e647d
14.26,92,5,"[6, 3, 17, 4, 16]",f20fe46796b1c14999ae94248229e594
14.17,56,13,"[2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2]",80d0607b98ce6cebcdcc3d645a698f99
14.78,92,5,"[3, 5, 10, 11, 17]",4a143315d60e59a753b1bdff4234b928
14.49,60,7,"[3, 5, 4, 6, 4, 4, 4]",50d811099e7be87b2317396ff06b4ede
14.04,94,5,"[4, 4, 4, 11, 24]",81505cfa322d4f9d12e0565cb55b67d0
14.56,82,5,"[11, 4, 11, 10, 5]",fb30ad7bda7721c1fbf4884e7e0b001c
14.86,94,5,"[10, 3, 5, 18, 11]",cafc5b58c56b90c3b3f2cf31c3d285bb
14.17,56,13,"[3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2]",027d171682072c2ac5f372a7a921d370
14.78,92,5,"[13, 9, 16, 5, 3]",a805b22051dfc1e01644fc48cced6942
14.49,60,7,"[6, 3, 4, 5, 4, 4, 4]",be27fbf923fafc0a43eca84c2c1aa6a3
14.61,82,5,"[6, 8, 10, 13, 4]",0ea615d313003efb6b69397310921b42
14.88,94,5,"[3, 14, 5, 16, 9]",0a71dfec4876257acf9722af655da794
14.56,92,5,"[2, 12, 14, 6, 12]",031481b78b2733a8507e33d602faf13f
14.17,56,13,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2]",7e9b5174634a4ec5ba2bc10de6a49ceb
14.62,102,5,"[8, 21, 5, 15, 2]",58a4e2721fe9d540f6daf1e3230d8961
14.95,92,5,"[6, 16, 10, 11, 3]",03d8bca0a05e0a85c5f83403fa85c148
14.46,60,7,"[5, 5, 5, 3, 3, 4, 5]",44e36cb1c87b2be21a1a257b06a15b95
14.83,94,5,"[2, 11, 11, 8, 15]",2c127117b5b71e42bc5982c28eb6630b
14.17,56,13,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2]",f7e7abcee75302d70764b3a683a8a7b3
14.49,60,7,"[5, 3, 4, 6, 4, 4, 4]",95efd0fdfc50b3c036067c5e23f44cbb
14.85,94,5,"[8, 12, 14, 2, 11]",343a04d847f771f837f2c2fa2f6a3d88
14.17,56,13,"[2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2]",80d35fc7b9ebde929e3f719d862a84f9
14.62,92,5,"[5, 7, 3, 16, 15]",47f53966acf11e5f7409b2047d81f264
14.49,60,7,"[6, 4, 4, 4, 5, 4, 3]",aa40ac0d4672f42e93f98166dc5b5670
14.86,94,5,"[19, 6, 5, 13, 4]",c24155545ce3857c991fdb8abe930887
14.49,60,7,"[5, 3, 4, 4, 4, 4, 6]",d4881f2d2a90ac8f3d39d550ed865526
14.65,84,5,"[4, 5, 11, 13, 9]",421327457dbac4adac39af49c536efe4
14.94,86,5,"[4, 8, 14, 10, 7]",914aab84927b019329785177e4804b58
14.12,92,5,"[3, 9, 11, 3, 20]",804ec7d3928492a7b9d3214aa4b558aa
14.52,92,5,"[2, 15, 7, 14, 8]",444d0ea8b0ebe0c00903503d48e73616
14.93,100,5,"[19, 9, 7, 2, 13]",8e83bfa15e7437e5c8f75fa9dc1930a2
14.85,106,5,"[16, 6, 7, 2, 22]",00990974807508c88b2dba65b1da19d6
14.64,60,7,"[4, 4, 4, 4, 4, 5, 5]",72b19d8fc9b1a67e109de03368da61c6
14.59,102,5,"[18, 3, 19, 8, 3]",8ebf34e846850c4d1234cdcfaf8ad787
14.4,98,5,"[4, 3, 9, 25, 8]",c3e6c43212b991fdd82e61f41a52f11c
14.9,102,5,"[11, 6, 21, 2, 11]",3f8bd5019b934bd8d4f7fe1161cb28d9
14.76,94,5,"[7, 3, 11, 20, 6]",e6af33018e04f6cd8ea76c25796e44a6
14.64,60,7,"[5, 4, 4, 4, 4, 4, 5]",2572a86993acb44a326d3139c56711b1
14.49,96,5,"[5, 2, 11, 19, 11]",e4ccbf5170eb8ba1f95af9f112c59572
14.66,68,6,"[5, 6, 6, 3, 8, 6]",4c851849674d77eb7b0ff16b2f6334a8
14.78,94,5,"[2, 14, 14, 9, 8]",7a0292bf96a296f243a97adc7672619e
14.11,98,5,"[23, 4, 2, 8, 12]",cf3c727c491a6ac2f74c86747bbdad52
14.08,58,7,"[6, 3, 4, 3, 4, 5, 4]",4f20cb7ea07df815ffe15568c59208fb
14.79,94,5,"[12, 13, 7, 2, 13]",34727f9c28af4bec7377b06f37f88d2b
14.64,60,7,"[5, 4, 4, 4, 5, 4, 4]",2e654328d754e39154b72fa9e68cd95f
14.59,98,5,"[8, 7, 10, 2, 22]",dad339d4a5fa376b2c71e912d0325b10
14.73,94,5,"[10, 10, 17, 8, 2]",a8fb2e742d1b4ea091fbbba42b2545d2
14.33,98,5,"[2, 21, 14, 5, 7]",729526952b1532664620962f190a3bdc
14.56,82,5,"[4, 5, 10, 11, 11]",13b2e5f3479e3bc1bc5129754e09d887
14.58,92,5,"[9, 13, 15, 7, 2]",b5bdd312a9cbe7b7b1c81d676ad2f91a
14.06,96,5,"[4, 2, 7, 18, 17]",6dbeb2e75f910d8e796ad8c20336eef2
14.4,102,5,"[15, 2, 15, 16, 3]",9ebb40efa323acdcfcc8db1f5373860d
14.01,78,5,"[5, 10, 3, 11, 10]",ab4798a8c6486c279b0e42ccf4d11715
14.74,96,5,"[6, 11, 13, 16, 2]",7e448ce414e34a50786f42ff29a4ad8f
14.51,82,5,"[12, 3, 9, 9, 8]",1018397fd2869b6f0aac7127a573186b
14.41,98,5,"[17, 16, 4, 2, 10]",c0dba921133277697e4a921671266a91
14.83,100,5,"[11, 4, 3, 10, 22]",b298031939a70e8078574699d8556085
14.47,104,5,"[13, 25, 5, 2, 7]",2bf8e75e8717ea29fef79967bcc45052
14.81,94,5,"[10, 9, 2, 10, 16]",03727419e7f9dd63f8baae1e1e8f67f6
14.81,92,5,"[5, 4, 15, 6, 16]",2149c015a5d4db1e06c5a919941255cc
14.49,60,7,"[4, 6, 4, 4, 4, 3, 5]",6e50b4aa57f58b00f3330790edc900f2
14.61,82,5,"[10, 8, 6, 4, 13]",ec12b5b908fbc3869ab48aa0125500c4
14.17,98,5,"[18, 3, 3, 19, 6]",e31992a6e701ecd2562c7b240d4845b7
14.14,58,7,"[4, 5, 5, 4, 3, 5, 3]",12b7552ff5d475d91fc6cf596ebc7ba7
14.73,94,5,"[16, 11, 2, 11, 7]",514050f6bc00f82ac904764adbb02230
14.88,100,5,"[10, 12, 21, 3, 4]",674d663a507945adabc5b23855580523
14.34,92,5,"[23, 9, 5, 4, 5]",9daf61014457d9dbf41d69eff2b0b5c5
14.19,96,5,"[9, 2, 4, 20, 13]",835d3496f1c39e101537017b0759bbba
14.47,102,5,"[7, 3, 10, 4, 27]",744e68126d404e694b92d1ab26e4fd77
14.78,94,5,"[7, 12, 12, 2, 14]",d2668179ffecc5a49a022daac86f20ef
14.64,60,7,"[4, 5, 5, 4, 4, 4, 4]",683ff2a10bad479fbaf8257d51562ee2
14.63,84,5,"[9, 3, 8, 13, 9]",57aab3c96f01354d612f18547c3c6d36
14.95,86,5,"[4, 11, 12, 6, 10]",a64089b3a4c675cc30f601b5427512f8
14.68,92,5,"[13, 14, 12, 3, 4]",2afe8c37c06f764c89b6a3d90f32c677
14.55,92,5,"[13, 11, 2, 6, 14]",177bd3225386fdee6188672afeaa5104
14.87,94,5,"[13, 4, 8, 4, 18]",9f4108eae623fd4baac3dd1ddef6ecc3
14.17,56,13,"[2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2]",e3df91990b8f3be9fd0cb23af86115b8
14.03,92,5,"[4, 19, 2, 11, 10]",55bb56c5eb0c489dcf850f3bf0197d6a
14.54,96,5,"[17, 14, 10, 5, 2]",a682a813e3b9294142ba2311caf96ab9
14.62,82,5,"[6, 8, 5, 15, 7]",9d63cb4fbb41e772a7aa2f2d4217f897
14.4,98,5,"[2, 10, 18, 4, 15]",e64f5e9c3d9fac13103e12a60188033b
14.62,68,6,"[4, 9, 4, 7, 5, 5]",62e215c0fe6a94bd8cb6eb19460b69e2
14.37,98,5,"[20, 2, 12, 11, 4]",5f679b2942a62f20062c0087c5e05b11
14.87,100,5,"[6, 25, 4, 5, 10]",05d1ce34ebd9bac3a42b06cdbff6fdf7
14.61,82,5,"[10, 13, 8, 6, 4]",252e6f8c2f976c2bc8d5349183bc54f9
14.63,82,5,"[6, 8, 4, 12, 11]",64fa76a554bb7039ef31ca9f7789b9ff
14.83,100,5,"[7, 20, 13, 2, 8]",e64b952b6e6470e119f59bb08deece46
14.8,96,5,"[12, 18, 11, 3, 4]",7f59ce54201d711e38e69d14df69091f
14.62,82,5,"[5, 6, 6, 14, 10]",5d2eb873e223675b3f00b853ea595c3d
14.92,100,5,"[4, 19, 6, 4, 17]",5470b115acc1db4783c69bf3db184c61
14.37,96,5,"[4, 6, 3, 14, 21]",a4f6d0980e4b3ecb241c79bd06bbb0f6
14.44,96,5,"[19, 10, 3, 13, 3]",9378c67fae7068e188263d6fca78e95a
14.55,82,5,"[11, 6, 13, 4, 7]",bd237af1e58c0e18015a5daa37ed561f
14.55,82,5,"[11, 9, 9, 3, 9]",34b694c47227ced1dda2fec3ece2e235
14.91,62,7,"[5, 4, 4, 4, 4, 6, 4]",9ea32b9de0859c8c4fca9a573cf06f7a
14.92,106,5,"[4, 27, 4, 12, 6]",58086c5bdd19c00dc8fa99992c31a396
14.63,82,5,"[11, 12, 8, 6, 4]",56a242823bc285b3c8237b7d092ef3be
14.86,94,5,"[3, 17, 5, 13, 9]",6f6cf41c00523e3b915c9373dec60981
14.33,92,5,"[4, 7, 23, 8, 4]",e809e8e1ef6eff99998ae861615c821d
14.49,60,7,"[4, 4, 4, 3, 6, 4, 5]",e549b787d8cc48bfc237e14fd97f9ab6
14.84,100,5,"[9, 2, 16, 17, 6]",8703a51ca160a298e95904cdccff0fc8
14.57,106,5,"[20, 8, 2, 19, 4]",dd0e399c031368d7eba1b85cce4d301a
14.62,68,6,"[8, 5, 7, 5, 6, 3]",9abdec5554680a7e4c27e316768437ff
14.46,98,5,"[6, 3, 8, 6, 26]",bf9418a266b6f82b684e5e3ccf25e5d9
14.19,96,5,"[8, 6, 3, 26, 5]",e54bd8f0a04ff789ed9c331f2422c88f
14.25,92,5,"[3, 12, 3, 18, 10]",f283432e265220b173d31fce4ebf9a5b
14.44,92,5,"[13, 5, 6, 3, 19]",0687d49a923e70fde1e239629b4941a0
14.61,98,5,"[18, 11, 3, 3, 14]",88a7a2331ba77954c56e334031f7fe64
14.85,94,5,"[2, 8, 14, 11, 12]",caeb0a22fb692c1c92371ac980685072
14.41,102,5,"[8, 20, 4, 2, 17]",dd9ca14ee2af4d20887cc591560432a4
14.51,82,5,"[12, 9, 9, 3, 8]",e6adce4990768c6bdebc5773d93d4613
14.99,98,5,"[8, 17, 5, 16, 3]",28e94f3151c11d511114fd1c91732738
14.62,68,6,"[7, 5, 4, 5, 9, 4]",18f8cdcd671823daa53275940d5e5514
14.98,92,5,"[3, 16, 7, 8, 12]",83c7494569df28cb614cb1c844277350
14.08,58,7,"[6, 4, 5, 4, 3, 4, 3]",11b06f20c310ce84f90820f83d1b4913
14.41,98,5,"[10, 4, 16, 2, 17]",0d4a07ad965e96004d681691bec62c08
14.19,100,5,"[4, 5, 12, 3, 26]",287e2b1b2b3935f218a013b7939797a2
14.23,96,5,"[19, 3, 3, 7, 16]",9288637600b9e677b4f7aa1196199e48
14.61,82,5,"[13, 8, 10, 6, 4]",e9f4e0b3e368b059dad407d046bb4df8
14.98,96,5,"[10, 3, 5, 12, 18]",1e043cbeb3819f24eb2f1e5970df83bc
14.15,94,5,"[14, 9, 4, 18, 2]",0d7e9767be21dc610872a2c9dec0d103
14.83,92,5,"[12, 2, 11, 10, 11]",b4de5d0cfd1130b8aed9a0bee006b7d5
14.51,82,5,"[13, 10, 4, 9, 5]",f6165cf30c9465f7f298c4fa5666d10d
14.67,96,5,"[6, 7, 3, 9, 23]",7671951817947a64bf918530cfed04d9
14.61,82,5,"[4, 13, 8, 6, 10]",cae3772faba246b0d26ee0c63d77eace
14.66,84,5,"[9, 15, 8, 4, 6]",d873121ec8abf65182073c073cb95c90
14.97,86,5,"[11, 4, 13, 8, 7]",9a8b3a8dea36fce426f749fa0dabe575
14.4,92,5,"[4, 3, 10, 20, 9]",ec0475d7a3bad1410d3551ac46a98d5c
14.52,92,5,"[7, 17, 11, 9, 2]",7ba12f60aa7d4d9fdc8a7584b976a8eb
14.97,100,5,"[13, 4, 7, 22, 4]",dd2fdb5c2249b74f47a9f3d4ef99f3cb
14.88,94,5,"[6, 7, 16, 15, 3]",e7ac1ec6964c319e23317731f3afb3f0
14.34,98,5,"[5, 26, 10, 4, 4]",b64c4fb195e3bdb8674fbabbf22a34c6
14.14,100,5,"[5, 2, 20, 18, 5]",674983837043f7c7d2f4c0b216554db1
14.25,102,5,"[18, 2, 10, 18, 3]",463609fc418ab0df15972270f9fef791
14.2,104,5,"[17, 2, 6, 4, 23]",bad5ade68359d6c6829c57e63b8d6947
14.71,94,5,"[4, 16, 3, 14, 10]",c4b4240e83a6fc12021ef41399760587
14.68,92,5,"[3, 11, 7, 6, 19]",437719add99b5db3b7571582ead5e4ad
14.68,108,5,"[3, 23, 5, 4, 19]",c2590df1ae2811c36d82d547eca75ef4
14.14,58,7,"[4, 5, 5, 3, 4, 5, 3]",b4367d42a5dc5432c1dec1722933e65e
14.32,98,5,"[5, 18, 3, 19, 4]",5f1e42f8d0f87b05b32e62fac0780753
14.34,98,5,"[23, 9, 2, 5, 10]",972efbd85493ee64ea3b2f0d98972c24
14.36,98,5,"[15, 7, 5, 20, 2]",9d6aaaa358360dd466aa40f72e069d7c
14.85,94,5,"[9, 13, 2, 9, 14]",8eb203ba114212cd291c92716e1e7dc0
14.78,92,5,"[5, 3, 13, 16, 9]",4e0d4751006a5283df1ad1d8ed703f40
14.49,60,7,"[4, 5, 4, 3, 4, 4, 6]",7a06859d9e7369a8990699f9e7c46a23
14.34,76,5,"[11, 9, 7, 6, 5]",0cecee80fb8314ba7aea7d61fcaceb5a
14.47,94,5,"[6, 3, 21, 5, 12]",5c5354e42ca191cd7f2be335ef403990
14.53,94,5,"[3, 7, 7, 23, 7]",c99bf020fe5b3d9015f24dbf42313e25
14.78,86,5,"[9, 3, 8, 10, 13]",4891980a9c326be0ccbfcec8dd5cdf39
14.94,82,5,"[5, 10, 10, 9, 7]",2cabf0ec1471bbae4042785f547c0dbb
14.88,70,6,"[7, 3, 8, 5, 6, 6]",555c2f841e0cfe55dd8adeea1b47add7
14.86,100,5,"[13, 10, 6, 2, 19]",54495434b7c3ac53d39a3b4f08c2219b
14.37,92,5,"[4, 3, 18, 7, 14]",d333886b8f5a1b31efaad72254eee70c
14.09,96,5,"[2, 14, 13, 16, 3]",d2ea3244876226c21a1f4ca99262a984
14.58,82,5,"[10, 5, 14, 5, 7]",51435d265d34471ae50d71673ea54981
14.81,94,5,"[10, 9, 16, 10, 2]",b30ed88748411ea0bce8d9555f44674f
14.58,92,5,"[9, 2, 13, 7, 15]",12cc95b9fc99ea01e5d8095361e0fd42
14.4,102,5,"[3, 15, 15, 16, 2]",f3ed5d8ac7f16cf00070fbe9553f0ba9
14.39,92,5,"[3, 17, 4, 7, 15]",b8c565bb9047f3c084a0625c4beab86a
14.49,60,7,"[6, 3, 4, 4, 4, 4, 5]",2c480c965bad8579303d9764f171398b
14.47,80,5,"[5, 7, 13, 5, 10]",d10bd1076c28d281aa4723075febb827
14.25,100,5,"[15, 3, 12, 18, 2]",2aac5c5cdc5a16a4194987bba6149f48
14.15,92,5,"[21, 9, 6, 2, 8]",1ddfe12ed2a3081b08e045a8e0177e5f
14.49,60,7,"[4, 4, 3, 5, 6, 4, 4]",89d2154961346a4c8105ae9ac7ad4885
14.96,106,5,"[19, 17, 11, 3, 3]",59edf2bce080039d12495387b8113977
14.8,100,5,"[12, 5, 14, 17, 2]",5ffe8f247facc94f9d10bc2b93bbff18
14.97,108,5,"[26, 11, 2, 7, 8]",6dc40f7016cdaff2078412d7ec7d851e
14.88,98,5,"[18, 3, 16, 7, 5]",24b13a66e0f9c0c3817649884debbbdc
14.78,94,5,"[4, 3, 13, 12, 15]",70311aaecb720caf04d39e0b1febe2c9
14.34,106,5,"[6, 32, 6, 6, 3]",7c7d64777390b6097cc9b314d10af3d6
14.84,100,5,"[2, 15, 5, 13, 15]",d098bd4065849b65eae5d2737f82c5b2
