final_h,final_t,L,d_sequence,hash
15.78,104,5,"[16, 5, 4, 11, 16]",37644119eda9f09a201f24576af76424
15.33,104,5,"[4, 4, 9, 22, 13]",fa1c3678d5244fe23670b934de029018
15.77,100,5,"[7, 5, 19, 12, 7]",2b6593f19af9c12722d21a5da82f7976
15.21,88,5,"[6, 10, 5, 14, 9]",d578e3d83721edd8b63bce64a0fc1709
15.15,96,5,"[12, 4, 19, 5, 8]",e07a4659ae628faa1401f7a5addbfc51
15.09,58,11,"[3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 2]",cd6613772354264d8573ee8d17097ea1
15.79,98,5,"[12, 13, 13, 7, 4]",d66a25e7b6827cb4e0c8cd3a43f03250
15.08,102,5,"[15, 12, 16, 2, 6]",1ca806336490594956fa56c7b8e5c721
15.76,102,5,"[9, 5, 19, 13, 5]",73a9016e99dcbf314f1dbb5caa645326
15.26,96,5,"[7, 13, 6, 4, 18]",49480f00d9d1ad1d097ecaa54eae5334
15.09,58,11,"[2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2]",ab410d09ca3ecd8e3a4cf9d8ae110f2b
15.97,104,5,"[3, 11, 13, 10, 15]",8c64a90fa8240f1356b34116dbf35f43
15.39,96,5,"[5, 6, 14, 17, 6]",481fbfed8bc1955be935fa57e886cf19
15.63,88,5,"[9, 11, 8, 8, 8]",00f69ae6bd0af0c51dd12105afa3194f
15.72,102,5,"[10, 10, 10, 3, 18]",3ac4e16479e871280b84bcba2dba4841
15.13,104,5,"[20, 8, 14, 2, 8]",65293c4041039e16ec82f3b15a5ca1ba
15.04,100,5,"[18, 4, 12, 13, 3]",7b0002b8117009215fbc492168b92524
15.4,92,5,"[5, 12, 15, 6, 8]",3608b6a34a41f0daad0cc27c7a6883b5
15.44,100,5,"[6, 16, 14, 3, 11]",86e8738d7ac80f014449e883632480cb
15.64,88,5,"[8, 8, 10, 8, 10]",67d41b06d857557f09df1f3296fb5706
15.37,76,6,"[5, 8, 6, 4, 4, 11]",8c68480cf8195dc9b054cfb34923cfd4
15.05,82,5,"[7, 11, 7, 7, 9]",85754e3efce72a7c093d35607b575218
15.68,88,5,"[9, 9, 8, 9, 9]",fc41777febd51dadd69e70eabe33d48c
15.17,82,5,"[8, 8, 8, 8, 9]",39662f343d4e3d64288b2e65a64bb9d1
15.78,90,5,"[11, 7, 9, 9, 9]",a4554520ef68b6b42fd9108a005b2ea0
15.44,100,5,"[5, 5, 9, 9, 22]",dce23328a6364bd8a239b2eb1ce00ea8
15.85,94,5,"[12, 7, 13, 6, 9]",57e5a109c48ea870ae9fb857db4f31a3
15.67,104,5,"[4, 9, 17, 5, 17]",fcd60f5b98fb08d339d3ef52c1f790ca
15.89,102,5,"[8, 8, 14, 4, 17]",8b0611638627e72c878871bb69252a24
15.83,102,5,"[10, 11, 11, 3, 16]",ac9fcb2a1fa6e0bfb4f00279422b4d8d
15.24,96,5,"[13, 6, 15, 11, 3]",5697ff80ff6bee530b0c928b102d6d26
15.09,58,11,"[2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2]",3a4c8c1d02c79332a980f939b5d0205d
15.75,104,5,"[9, 8, 16, 16, 3]",f903fb342fa646a4d187d1c2652c1d50
15.95,96,5,"[5, 8, 12, 11, 12]",1f7b9207a07a1560cf5f57b238ae7875
15.14,100,5,"[10, 5, 24, 6, 5]",49d98774e21ea5ed5d13645efadd245d
15.11,92,5,"[10, 14, 3, 7, 12]",8916b86ad39cccb6f19c4e9f3d8cf26b
15.5,100,5,"[7, 3, 17, 13, 10]",f3569f52119c6719d7fa2c9cc1cab808
15.66,88,5,"[8, 10, 8, 9, 9]",37838fa9bb8ce6e7db551b3f23707f83
15.23,96,5,"[7, 3, 17, 9, 12]",e084822f0860349609c5fe974cf3a680
15.17,92,5,"[10, 11, 14, 3, 8]",ea8b782b7b12ded45034351719a88866
15.47,100,5,"[16, 15, 7, 3, 9]",62eb9f4262c6e09ec4677dc46576d8a3
15.66,88,5,"[8, 10, 9, 8, 9]",e5faeb2c6d41b6d60fcf7e58e102c395
15.21,96,5,"[15, 7, 15, 3, 8]",37dbdf6e7f98612808ff08abe69a952c
15.09,58,11,"[3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 3]",84080b65cf3375a6dd03595de63710a0
15.4,96,5,"[20, 5, 6, 9, 8]",04b5efc7d12664be4b9c37e6108f12a3
15.56,100,5,"[6, 18, 14, 4, 8]",84bfb217bec441770d63966c2e5c4732
15.44,100,5,"[8, 11, 4, 21, 6]",e4d9179b450def16f71b83def750ef39
15.23,96,5,"[16, 15, 4, 8, 5]",495f8f6305be69b992795e1519e5f8b7
15.09,58,11,"[2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3]",08a3d7a71e4f7ada5a61f66e3e17f55c
15.19,96,5,"[13, 4, 15, 4, 12]",e818a271f408dc4d9f00a14a7d4ba57b
15.19,100,5,"[7, 22, 9, 3, 9]",d1310f3862cf9b1e892b8f46a491eea3
15.33,92,5,"[15, 10, 5, 5, 11]",e731d65d63942661c3af37b136a2c8a3
15.5,100,5,"[13, 17, 10, 3, 7]",2a38ad0faefa917c937b21a9db29cffd
15.64,88,5,"[8, 10, 10, 8, 8]",95a772dc51bb83c9539efafd125edee3
15.25,96,5,"[3, 6, 12, 12, 15]",8290cd8ea4d99377f11348b8009a3de6
15.02,104,5,"[12, 3, 10, 4, 23]",991fc9f0c5394b03b71e73a144a13ba2
15.46,100,5,"[8, 13, 8, 3, 18]",28f4176c9ac3ea5232d26744e3419352
15.66,88,5,"[9, 8, 10, 8, 9]",1b0f4b1b395fdcbbdf7a858511a66694
15.2,96,5,"[14, 4, 14, 4, 12]",336f7bde0a6ba4585db26f260179708e
15.23,96,5,"[3, 12, 7, 9, 17]",b06dfaa8929e65dd5186b5df88819bc7
15.44,100,5,"[9, 19, 4, 13, 5]",d2139b30b05d613e365b23c4631a80b6
15.66,88,5,"[8, 10, 9, 9, 8]",1c0872e277c674e50e5f25d15ccd8e5c
15.26,102,5,"[9, 25, 5, 5, 7]",7881c6c67626c5ef4576e97681e98ffe
15.26,96,5,"[3, 16, 9, 7, 13]",53d96b9f2c62da681d263f754c413cec
15.49,100,5,"[20, 12, 4, 6, 8]",5a87d62a65149e58542437b436ae5ed1
15.95,96,5,"[12, 14, 9, 7, 6]",c45526fdd9bf356eb604806c5742f65c
15.17,70,6,"[5, 7, 5, 7, 5, 6]",1075e427d6585b6b9801821e37916b59
15.92,100,5,"[16, 4, 9, 12, 9]",a99f83176bfeb0927b75451aa141444d
15.34,100,5,"[4, 18, 12, 12, 4]",7a123a43a39d5a3e835fc596edca43e1
15.61,66,7,"[5, 4, 4, 5, 5, 5, 5]",cf492a864367b3605ce329e4111e473e
15.4,76,6,"[3, 8, 5, 8, 5, 9]",dff9c357feb4d5494548c2df2f0cd6c1
15.17,98,5,"[5, 11, 14, 3, 16]",8ec516cd9de28ef916aa2095f2b79c98
15.94,100,5,"[5, 6, 14, 10, 15]",c06e3b4e7ec2b4d43f57f22be229ebdd
15.4,76,6,"[5, 4, 12, 6, 5, 6]",76ede8c277bfd1c05add95657d084852
15.05,82,5,"[10, 6, 9, 7, 9]",0f9a42b84eb195de5baf89adfdb6a4e3
15.17,82,5,"[8, 8, 9, 8, 8]",ba4e0b99a647b36980eba3ac65512f15
15.46,98,5,"[18, 4, 13, 8, 6]",594232b9119817605762fc4b82773fd0
15.97,100,5,"[4, 13, 11, 14, 8]",2638e3536eac64f7423b51a5a13da2e6
15.4,76,6,"[5, 10, 3, 8, 6, 6]",54da8cd84b1c45eb6266736b18602384
15.04,82,5,"[6, 10, 10, 7, 8]",71ec472ea3628a9b3e5ab9bb0a6596b7
15.81,90,5,"[8, 10, 9, 10, 8]",a59dcf71cf605c3930141ae47dc939b1
15.99,100,5,"[4, 8, 13, 13, 12]",bd38c86171a491a849fd1367bf96aecd
15.46,100,5,"[3, 14, 17, 9, 7]",a3e72a540a90b5a62738f14b443aa11c
15.18,110,6,"[8, 29, 2, 4, 10, 2]",af6017f945673f690a1e27d518c6dec9
15.89,100,5,"[15, 6, 5, 15, 9]",2bbd22f3a2d8e48cc49c1d73b86d8e1f
15.83,102,5,"[6, 15, 18, 6, 6]",bb7b0ae1a5e251adf4ea9c1fe8097280
15.68,78,6,"[9, 9, 6, 6, 3, 6]",466e22fa0e3f15d996d16a17eb8428bc
15.68,68,7,"[3, 5, 5, 4, 7, 5, 5]",a5dd3b3544c95005df0a2efb022c14b6
15.47,96,5,"[9, 14, 12, 3, 10]",20e6f4e6a833cd0b8829793173026b80
15.16,108,5,"[18, 12, 17, 2, 5]",bce2d3a4d2b565375a0055e81cf7be35
15.49,102,5,"[5, 10, 8, 5, 23]",469a96d61cb34129411cb4630052ab00
15.68,110,6,"[6, 3, 2, 14, 26, 4]",1f70e034c4f7e0d9f0b948ace49e0b14
15.43,76,6,"[3, 5, 10, 7, 6, 7]",6c62cecb150ab28e521d6ed35216f203
15.05,82,5,"[7, 9, 6, 10, 9]",a9be9d016ac5324352a97b0855d91600
15.69,78,6,"[5, 6, 11, 5, 8, 4]",da120edce57ba7169757598521f27fb0
15.62,68,7,"[5, 4, 6, 7, 4, 5, 3]",aeb4457fc68b1f78cded20a38fb5c424
15.5,96,5,"[11, 6, 16, 4, 11]",9d236bbe64d9e8e2ee743ada07061c16
15.5,102,5,"[18, 3, 11, 13, 6]",e167635220954b8a293f81cb1816699b
15.4,102,5,"[16, 5, 3, 12, 15]",4f852631a247603436b5fdedadd3ede2
15.26,96,5,"[3, 12, 17, 8, 8]",954e1ed1611aea30320105bf2e99f1a4
15.09,58,11,"[3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2]",e88557384cdd6cbbb6d143e19432714f
15.04,92,5,"[7, 3, 16, 10, 10]",1e92dd84f471b30b6e6a8f6ce7791886
15.46,100,5,"[9, 3, 11, 8, 19]",b9ad3a98e1cbca11b47776a73ea198dc
15.66,88,5,"[9, 8, 10, 9, 8]",c10e50dc9f7eda464505ab0fdf051d2e
15.4,102,5,"[16, 12, 3, 5, 15]",4486c3e38a48f83f47ec24b6d0720cb6
15.26,96,5,"[14, 3, 13, 6, 12]",25f1147fee36653c830b1aba145d1f31
15.09,58,11,"[3, 3, 3, 3, 2, 2, 3, 2, 2, 3, 3]",28505f44f82f0ce47c54a48db71e2f8e
15.76,104,5,"[15, 3, 11, 16, 7]",69f73756fb5910b0a47c5abaab2908de
15.62,100,5,"[10, 3, 15, 8, 14]",f0c6966de55d926300845a2cecb34d1d
15.04,92,5,"[7, 5, 6, 8, 20]",7d6c01304fabe1b49fcffe5636fb17d9
15.47,100,5,"[4, 15, 18, 6, 7]",f318b3f016063e77500300757dee75ee
15.63,88,5,"[9, 8, 11, 8, 8]",bf0acd37d448e7b3e6f056c102cd02e2
15.57,102,5,"[3, 12, 15, 6, 15]",8ef5b586497473736bbd18ec7708158d
15.2,96,5,"[7, 16, 14, 3, 8]",392c98c1484b9d612cf41caa499191b0
15.68,96,5,"[5, 8, 11, 7, 17]",80921d0785189aa6a8d42badc1142689
15.93,100,5,"[15, 4, 10, 8, 13]",1885ae9355f01108ac61bd22aa52beec
15.48,100,5,"[3, 8, 17, 14, 8]",0a88390023b5ac8087374b3d7cd1d232
15.66,88,5,"[8, 8, 9, 10, 9]",11a3bcb1e73907fceafb1bb8495e4065
15.46,102,5,"[6, 5, 15, 5, 20]",d822eae23919679e5008eb1aaf45697d
15.26,96,5,"[9, 9, 18, 3, 9]",c410a2da72f535acc58f343618c0c3ac
15.09,58,11,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 3]",e919865a1345445cf78adb3631d4d8d8
15.4,104,5,"[12, 2, 15, 15, 8]",2dac4d7f6e58d4ce3090a0acc2dc5b72
15.5,100,5,"[17, 10, 7, 13, 3]",ef450bb7fcf5f3d0be42330261105a62
15.66,88,5,"[9, 8, 9, 8, 10]",7ff8749770a22ebda84f8eb5d6597000
15.43,76,6,"[7, 7, 6, 5, 10, 3]",6890fea6520fce90b6ac3cd89dda1041
15.8,90,5,"[8, 9, 9, 8, 11]",ede8880fece9d1b1c753845e0f522e47
15.99,100,5,"[17, 8, 8, 12, 5]",cb6af5f1280fd5f06f4c84d983fd70b3
15.6,102,5,"[10, 9, 5, 5, 22]",d866017bfeae9b8b54e7bb58ecef3bd8
15.21,96,5,"[12, 16, 3, 6, 11]",37c93cba4fa83f17c7557ff564642a7d
15.09,58,11,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 2]",839f4159bef9895d179bf7ffb8a69b3a
15.95,104,5,"[12, 15, 3, 13, 9]",6611fa28391452a6fbe9644a355f02bc
15.97,100,5,"[9, 12, 17, 7, 5]",c9b98f930b50f17074b02efe6d74a558
15.2,92,5,"[14, 14, 6, 4, 8]",95315df3a85277c17381ffade502fbe7
15.46,100,5,"[9, 17, 3, 14, 7]",da4646ccad1d8e92d50bc38e0db5999f
15.4,76,6,"[5, 6, 12, 4, 5, 6]",d5009acfa54ce62c5c7cf330958b7640
15.81,90,5,"[10, 8, 9, 8, 10]",f0f299cb1d887284ba127b1af95a6459
15.97,100,5,"[7, 17, 12, 9, 5]",0c14a7e91f7f70810d15d09cbd15ea70
15.14,102,5,"[3, 15, 8, 5, 20]",b625cf8f99a469d58a4d475d7409a8e8
15.26,96,5,"[6, 12, 13, 14, 3]",34c465147e4b0a802c901b6f58673d1b
15.54,96,5,"[10, 3, 12, 12, 11]",23521d429c2c09accefd40ac4a785d5f
15.15,92,5,"[5, 16, 7, 5, 13]",871f9904a20040477c205d425bd5a782
15.42,100,5,"[3, 11, 19, 7, 10]",3da6bd46643fed4ba6a3813b132c25db
15.21,96,5,"[11, 8, 18, 8, 3]",58233d2d150cbdbb0c75fb7a3559d198
15.09,58,11,"[2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2]",176acd74f55efafcc8dae6b8a2befb7f
15.49,92,5,"[16, 8, 5, 9, 8]",0787512647203472084667bbc452e54f
15.49,100,5,"[14, 14, 13, 6, 3]",5b92e5652ca780966afec58afd1fe725
15.66,88,5,"[9, 10, 9, 8, 8]",c09fec3b39358b14a7a264dde6f1b611
15.43,76,6,"[5, 8, 4, 5, 11, 5]",9ad922d8a5d638b7a1f1bc5df98a642e
15.8,90,5,"[8, 11, 8, 9, 9]",258063cb7ae4ff2e6f8865e44d8629b7
15.39,76,6,"[4, 8, 8, 8, 7, 3]",0752f519b8cd5b868b09a1b70be5bbd7
15.05,82,5,"[9, 6, 10, 9, 7]",535a14a9d0ebf6f2f0907e1456216280
15.37,76,6,"[3, 7, 7, 8, 4, 9]",defb8758fefffd3fc5ca7e6986110346
15.21,98,5,"[11, 4, 18, 4, 12]",9e40498505b356a41214f22dacb13c15
15.95,100,5,"[11, 12, 15, 4, 8]",761578f55eb4223a979374445d16fb02
15.43,76,6,"[7, 5, 6, 7, 10, 3]",44f635f40c35f0446babcd1b9a761bbf
15.17,82,5,"[8, 9, 8, 8, 8]",807bed0982a33bfe8d7070a9bd9d2fdb
15.8,90,5,"[11, 9, 8, 8, 9]",665b614e569962137d3b352d8b605e4b
15.95,100,5,"[4, 16, 11, 9, 10]",58910913af294a9602085a99171576d7
15.25,96,5,"[9, 12, 5, 18, 4]",55c9121c9add06f63db643939fd111f5
15.69,100,5,"[7, 14, 5, 18, 6]",5d2d85912ae41b32ab266aa0308851f0
15.47,100,5,"[15, 12, 3, 14, 6]",5085df2050f2baad08c9b4355718dd5f
15.63,88,5,"[8, 8, 8, 11, 9]",80a4fa83fdff97ab088c3f40145a4f72
15.42,100,5,"[7, 3, 10, 11, 19]",b166025803d8cd61220fc78249c74d6a
15.84,104,5,"[9, 11, 3, 18, 11]",a0a67c42e95901d3172ebc49f4866b3d
15.54,94,5,"[15, 13, 7, 5, 7]",574d5693f6070a7ca740cabed05ec861
15.28,108,5,"[7, 3, 20, 5, 19]",cf2b34cadd775cbc58867a0500489045
15.72,78,6,"[10, 6, 4, 9, 5, 5]",cfbab370be198661a130c8abbbace8ad
15.66,68,7,"[3, 4, 6, 4, 5, 6, 6]",4a80aec322c8b5cc722c6166ec33263c
15.52,96,5,"[17, 7, 9, 4, 11]",e72b175a5993fe68947883acd14a1a7f
15.24,108,5,"[6, 2, 21, 14, 11]",4ec6a46866a7ca92042bc9004b250cf8
15.54,102,5,"[11, 15, 6, 3, 16]",3ef17aef75a0b79b4459cff809917f61
15.74,102,5,"[5, 20, 13, 7, 6]",ac1cdfc515c9d3381628f139516bff26
15.18,96,5,"[3, 11, 11, 6, 17]",6513830bdd3cf23951ccbc1cfdc7b818
15.46,100,5,"[6, 12, 3, 13, 16]",040c1182ba8c8ed7100ab4dc5057847b
15.66,88,5,"[9, 9, 8, 10, 8]",227815e8125d115de8f9ef7c7165b25c
15.39,100,5,"[4, 4, 14, 16, 12]",0d3fb1232f6bb6df89bf59d962ed364d
15.09,58,11,"[3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 2]",156f5759b2bc417dc472a2ddad1bb32e
15.33,104,5,"[3, 5, 17, 9, 18]",6542b3eed55d243839b8a85ee9dd5d7b
15.94,100,5,"[5, 14, 8, 16, 7]",bf9ad7937ea5d186def75d0e0f98b7bd
15.45,104,5,"[13, 5, 23, 6, 5]",07bceeb7fc45fac62a8327fa328b000d
15.71,102,5,"[3, 10, 11, 9, 18]",bf58cc94e555704111c865906ab17197
15.19,96,5,"[11, 7, 9, 3, 18]",c7b244ac8b1a85ca71614066c8e3d349
15.09,58,11,"[3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3]",18a4de1819bab886f3533994fcea1759
15.48,104,5,"[13, 13, 3, 18, 5]",d0275cf62a8d20c0dfdb9e35f9b3e493
15.48,100,5,"[4, 19, 12, 5, 10]",3256150410ff979d6d92a25b83a97511
15.23,92,5,"[10, 4, 10, 6, 16]",e516f3c7e9827052ea1050ac69dfd741
15.81,92,5,"[7, 7, 9, 10, 13]",ad3d69e73a87e1b13db146d32989561d
15.46,100,5,"[13, 16, 3, 6, 12]",c247d63ba014d78889b777b82ade0f79
15.66,88,5,"[8, 9, 9, 10, 8]",0509a321c82be66c2e027e6940601da9
15.64,78,6,"[8, 10, 8, 4, 4, 5]",f368058676509300f892e076293c6731
15.62,68,7,"[7, 6, 4, 5, 5, 3, 4]",6009e21b2ced0e102850a3256c389c49
15.52,96,5,"[14, 6, 10, 4, 14]",a0cf706dd138f504e675dfc974bc8668
15.23,108,5,"[2, 7, 8, 18, 19]",af45251c50b3031ef6be360e5dedae03
15.72,108,5,"[4, 6, 7, 14, 23]",c5cb5936f568ddd9d258155580f2be1e
15.47,102,5,"[5, 4, 21, 9, 12]",7a4344b0b0c0da758b4ec83930e52d81
15.87,94,5,"[13, 8, 6, 8, 12]",08c5a88fefe7c486370b26637e7efb2e
15.52,102,5,"[8, 7, 24, 5, 7]",4f3b27a93f8d6773eda143d86740cbfe
15.17,96,5,"[11, 20, 4, 6, 7]",baccc85771f563f14553dc441cdffb73
15.09,58,11,"[2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3]",6edd2c0a644bca2fb6c2f277f04e70f6
15.66,88,5,"[8, 9, 10, 9, 8]",186250526eefa9f1525f54e5e31cde02
15.62,68,7,"[4, 3, 7, 5, 6, 5, 4]",e724528be50841afaf2ae7c2abe895b4
15.46,94,5,"[5, 5, 15, 10, 12]",1bdb15f3a2bf06918997752e20d388cd
15.72,100,5,"[9, 13, 14, 3, 11]",69ebc6b0b6afa6843c6f2a4a4322be9f
15.34,66,7,"[6, 3, 4, 6, 6, 4, 4]",8dc5a128b3a0b86dddbde05bb3c0e95d
15.68,102,5,"[11, 14, 17, 4, 5]",2d6bba1cf47b4478c74ebd5ffea994e6
15.34,76,6,"[3, 6, 4, 8, 8, 9]",9ae7e9271ae407c0a60cfe664f0e869c
15.05,82,5,"[6, 9, 10, 9, 7]",2bed7ded7a62af55e093df0db37e7448
15.46,100,5,"[16, 3, 13, 6, 12]",8f058515dcf4d3955714a53929dbf47b
15.09,58,11,"[3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3]",1592c4c4a9902682dc5fafc1acd64e64
15.76,104,5,"[3, 11, 7, 16, 15]",f5f913f1f83c7c25bd6fabd28a1e2f79
15.56,100,5,"[8, 14, 9, 16, 3]",455cbfd68e7015e402a7b592f246e351
15.41,104,5,"[11, 6, 3, 22, 10]",96a97fe4957db5f79d1e39b413032d73
15.54,102,5,"[11, 20, 9, 8, 3]",921d3d387a57194a4989193aed12d82c
15.37,76,6,"[4, 8, 3, 7, 9, 7]",5cd33df53ed9f8f27fe67241d760922a
15.04,82,5,"[8, 7, 6, 10, 10]",71efed0b56bbf14066cfa8120f7858a9
15.62,98,5,"[10, 10, 7, 18, 4]",23bbaba5ddcf4e0a89965e9a1f2ba3b9
15.34,76,6,"[3, 7, 6, 5, 11, 6]",f2e665924e2642181ead2438cc3473fd
15.05,82,5,"[9, 9, 7, 10, 6]",51b54a8ebf63f4abb005bad8fb25778f
15.68,88,5,"[9, 9, 9, 9, 8]",73be7ef0383ecc505f987a2afc08849e
15.8,90,5,"[8, 8, 9, 11, 9]",e2312ac32d5c7c44f96040854c589922
15.69,78,6,"[5, 4, 11, 8, 6, 5]",564f451fc2d6bbb8a8e6cdefcb5f835c
15.37,92,5,"[11, 5, 8, 16, 6]",fa9bb5658f4040581f0648d9ecb09122
15.62,68,7,"[6, 3, 7, 4, 5, 4, 5]",d2c48fd6a891ac9cf515077f5dcdd523
15.44,96,5,"[3, 9, 11, 10, 15]",d6634ba1944b89b98961b89deeb49d9a
15.54,102,5,"[8, 11, 3, 9, 20]",10cd22bdc7d8cf99d0446e1e813ccdfb
15.1,96,5,"[7, 8, 3, 11, 19]",620990a540170560c705425ea4697e32
15.17,70,6,"[5, 5, 7, 6, 5, 7]",0a29ebf071608ff51c30ff759d57c77f
15.21,100,5,"[22, 6, 6, 4, 12]",b6049f449ffa43db5640078d9df3c5ed
15.26,102,5,"[5, 9, 5, 7, 25]",3bb0924bca6c3d8b590b773a4f4e072c
15.61,66,7,"[5, 5, 5, 4, 4, 5, 5]",2ac544d7a18e1bbe014d9c344f32a98a
15.66,78,6,"[6, 8, 3, 8, 9, 5]",36c89696dd2e03f460c5bb9a9b7e962d
15.63,92,5,"[11, 12, 5, 11, 7]",f421a07ef708f74e67a2f8554b63ace2
15.66,68,7,"[6, 4, 5, 3, 6, 6, 4]",5bbb6f72c72fae380c802c20ccb3c93e
15.48,96,5,"[8, 12, 4, 7, 17]",2bad2562a62172c35ee936b457210a68
15.2,108,5,"[13, 17, 5, 2, 17]",2e3c0f85b054bd0bcd5ca9dcb6e11127
15.86,102,5,"[12, 11, 5, 5, 18]",2089717a7638135f91e745030a228279
15.79,94,5,"[9, 5, 10, 14, 9]",ba9e80e2b8a5de661970be9e82ba097c
15.39,76,6,"[8, 7, 4, 8, 3, 8]",5bcb3bcdde39ee14c3e5db2a74997915
15.05,82,5,"[6, 7, 10, 9, 9]",d2a7b39c38e238c2b084fbde89cbdbd6
15.79,90,5,"[10, 9, 9, 10, 7]",c7c54e0a93339e4965adafda0201cb11
15.94,100,5,"[5, 15, 10, 6, 14]",a3034a3cdb34b2e21d4506a6f2f99152
15.26,96,5,"[13, 7, 6, 4, 18]",54870461e2e23e5aad4859789b4c921c
15.09,58,11,"[3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 2]",4f0f8695e80d7a2e539dfa02ce88b77b
15.53,96,5,"[11, 3, 13, 10, 11]",ff657baa98bf33f65aee63cc3016d5ff
15.25,92,5,"[5, 15, 13, 5, 8]",0231a1ce9f640c7ffa366607c422791e
15.49,100,5,"[6, 20, 4, 8, 12]",ad9cfff911f06c80b1013b01ad2e9277
15.66,88,5,"[8, 8, 10, 9, 9]",52d720695908e1d237eff13e98f527b9
15.73,78,6,"[3, 6, 9, 8, 6, 7]",8aa88369e7ae02739b3afe0772ee4196
15.66,68,7,"[5, 3, 6, 4, 6, 6, 4]",7d99e03d97803dd573d83fd90dda84aa
15.44,96,5,"[15, 11, 10, 3, 9]",b0c42b59ebeffbb533471be774f55173
15.24,108,5,"[14, 2, 21, 11, 6]",0e916fb2225e6154c870cb898b21861d
15.66,108,5,"[12, 9, 5, 4, 24]",fd4d69b1976679c9ccfd6b74b96526e8
15.55,102,5,"[3, 10, 12, 19, 7]",097b404fa56561c046560ef3c18bbb80
15.43,76,6,"[7, 3, 5, 10, 7, 6]",e1a27c0e8fe9f91a3b236000e5b71790
15.04,82,5,"[8, 6, 8, 11, 8]",0cf17ab358011c22fd5aca8e79f9d7b4
15.81,90,5,"[8, 10, 8, 10, 9]",063148d8837804f2bac7174e24ffa3c8
15.4,76,6,"[3, 9, 8, 5, 8, 5]",eef658920d20c6e008e67d922861f675
15.66,78,6,"[4, 6, 5, 6, 6, 12]",ba4ba3afbe73e38cef155c4eb65c2684
15.12,92,5,"[8, 11, 3, 9, 15]",fb979af962b062d6a5b2625566d7a215
15.62,68,7,"[7, 5, 3, 5, 4, 4, 6]",5da530171c4a9d6d53cdc6813c3f8612
15.5,96,5,"[14, 3, 10, 11, 10]",df33a4d0e107a3c0c89ae1fdac5c726d
15.24,108,5,"[21, 6, 14, 2, 11]",5f9842e79a0a9fb82cac06b277f942af
15.51,102,5,"[3, 6, 12, 12, 18]",b12855d12f8d7c126979fbf504885bbf
15.72,96,5,"[10, 4, 15, 10, 9]",75ee043a9f47a1fb6efd215b515b46cd
15.21,70,6,"[7, 5, 6, 6, 6, 5]",4030404c37629c617ac6f38a2feb846d
15.61,66,7,"[4, 5, 4, 5, 5, 5, 5]",e11f1f3113ba24da32760d85e466efe0
15.69,78,6,"[3, 7, 8, 5, 9, 7]",5308dd164a686fde9c0fc7c90ce5be67
15.62,68,7,"[4, 5, 4, 7, 3, 5, 6]",f869a042f3d804622f56f07a956ad972
15.53,96,5,"[11, 10, 11, 3, 13]",627e97a920ebb36079dde84a3bfdc1b3
15.2,108,5,"[17, 13, 2, 5, 17]",cdff1473e721ee11c00c29a5551b77e5
15.49,102,5,"[6, 3, 16, 10, 16]",ad214380ab00b3a58528df5e57afc528
15.17,94,5,"[4, 9, 9, 19, 6]",9246843d5a7a89e82ee6ee41e9f27d9e
15.42,76,6,"[9, 6, 6, 5, 9, 3]",49968da7430c6eff4330c192ad201e44
15.02,82,5,"[9, 6, 8, 11, 7]",4463290e3c48b4bf50c3ae4b4b619138
15.97,100,5,"[15, 13, 6, 5, 11]",a749edd9908df8c755b0d1df293bf4a7
15.71,96,5,"[8, 12, 4, 14, 10]",08d121785616803112cee24ae5316712
15.17,70,6,"[7, 5, 6, 5, 5, 7]",fb31817e54e82c4606556b952522d37e
15.44,100,5,"[9, 13, 4, 19, 5]",c07dbfb89f6e35d8d006cb8ea93ed554
15.01,102,5,"[18, 4, 17, 9, 3]",470dd702d42922c637e2872f4d70b981
15.61,66,7,"[4, 5, 5, 5, 4, 5, 5]",a0f7f2bbad62cd4c99b55cd479223406
15.36,76,6,"[8, 5, 7, 3, 10, 5]",7436dddd9b9d832e3d57420684394651
15.95,100,5,"[9, 9, 4, 13, 15]",4fa72aa0b5ea4a6e8438f3daef409392
15.39,76,6,"[8, 8, 7, 4, 3, 8]",d3486d64597638ed6d17bc76927dea33
15.04,82,5,"[10, 10, 8, 7, 6]",186aef5a5595be7819588833a42aec2a
15.17,70,6,"[5, 5, 5, 6, 7, 7]",36c65053c7ad8388b022eb6b4afd7c95
15.28,102,5,"[14, 19, 3, 5, 10]",e9832eb6036dd4491b058dd63e5daa0e
15.4,76,6,"[5, 5, 4, 6, 12, 6]",5f311bcf42686625208e0e5002919e02
15.04,82,5,"[10, 6, 8, 10, 7]",585375229d61ebb5d36987295a9df804
